,0
qft_nativegates_quantinuum_tket_5_opt_1.qasm,0.5927734375
qft_nativegates_quantinuum_tket_5_opt_2.qasm,0.6337890625
qft_nativegates_quantinuum_tket_5_opt_3.qasm,0.6767578125
ae_nativegates_quantinuum_qiskit_opt1_4_opt_0.qasm,0.3623046875
ae_nativegates_quantinuum_qiskit_opt1_4_opt_1.qasm,0.60546875
ae_nativegates_quantinuum_qiskit_opt1_4_opt_2.qasm,0.755859375
ae_nativegates_quantinuum_qiskit_opt1_4_opt_3.qasm,0.7353515625
qwalk-noancilla_nativegates_ibm_qiskit_opt3_4_opt_0.qasm,0.0908203125
qwalk-noancilla_nativegates_ibm_qiskit_opt3_4_opt_1.qasm,0.0888671875
qwalk-noancilla_nativegates_ibm_qiskit_opt3_4_opt_2.qasm,0.0966796875
qwalk-noancilla_nativegates_ibm_qiskit_opt3_4_opt_3.qasm,0.1171875
grover-v-chain_nativegates_quantinuum_qiskit_opt0_9_opt_0.qasm,0.0009765625
grover-v-chain_nativegates_quantinuum_qiskit_opt0_9_opt_1.qasm,0.0029296875
grover-v-chain_nativegates_quantinuum_qiskit_opt0_9_opt_2.qasm,0.0009765625
grover-v-chain_nativegates_quantinuum_qiskit_opt0_9_opt_3.qasm,0.0
pricingput_nativegates_rigetti_qiskit_opt1_5_opt_0.qasm,0.123046875
pricingput_nativegates_rigetti_qiskit_opt1_5_opt_1.qasm,0.35546875
pricingput_nativegates_rigetti_qiskit_opt1_5_opt_2.qasm,0.3720703125
pricingput_nativegates_rigetti_qiskit_opt1_5_opt_3.qasm,0.3427734375
qft_indep_tket_8_opt_0.qasm,0.0576171875
qft_indep_tket_8_opt_1.qasm,0.2509765625
qft_indep_tket_8_opt_2.qasm,0.328125
qft_indep_tket_8_opt_3.qasm,0.298828125
qpeinexact_nativegates_rigetti_qiskit_opt0_8_opt_0.qasm,0.02734375
qpeinexact_nativegates_rigetti_qiskit_opt0_8_opt_1.qasm,0.1005859375
qpeinexact_nativegates_rigetti_qiskit_opt0_8_opt_2.qasm,0.1650390625
qpeinexact_nativegates_rigetti_qiskit_opt0_8_opt_3.qasm,0.146484375
twolocalrandom_nativegates_quantinuum_tket_3_opt_0.qasm,0.4052734375
twolocalrandom_nativegates_quantinuum_tket_3_opt_1.qasm,0.673828125
twolocalrandom_nativegates_quantinuum_tket_3_opt_2.qasm,0.744140625
twolocalrandom_nativegates_quantinuum_tket_3_opt_3.qasm,0.75390625
wstate_nativegates_quantinuum_qiskit_opt2_3_opt_0.qasm,0.7412109375
wstate_nativegates_quantinuum_qiskit_opt2_3_opt_1.qasm,0.7568359375
wstate_nativegates_quantinuum_qiskit_opt2_3_opt_2.qasm,0.9130859375
wstate_nativegates_quantinuum_qiskit_opt2_3_opt_3.qasm,0.923828125
random_nativegates_ionq_tket_9_opt_0.qasm,0.0048828125
random_nativegates_ionq_tket_9_opt_1.qasm,0.00390625
random_nativegates_ionq_tket_9_opt_2.qasm,0.015625
random_nativegates_ionq_tket_9_opt_3.qasm,0.01953125
qwalk-noancilla_nativegates_ibm_qiskit_opt1_8_opt_0.qasm,0.0146484375
qwalk-noancilla_nativegates_ibm_qiskit_opt1_8_opt_1.qasm,0.021484375
qwalk-noancilla_nativegates_ibm_qiskit_opt1_8_opt_2.qasm,0.0263671875
qwalk-noancilla_nativegates_ibm_qiskit_opt1_8_opt_3.qasm,0.0322265625
grover-noancilla_nativegates_ibm_qiskit_opt0_4_opt_0.qasm,0.12109375
grover-noancilla_nativegates_ibm_qiskit_opt0_4_opt_1.qasm,0.275390625
grover-noancilla_nativegates_ibm_qiskit_opt0_4_opt_2.qasm,0.2919921875
grover-noancilla_nativegates_ibm_qiskit_opt0_4_opt_3.qasm,0.283203125
qft_nativegates_quantinuum_qiskit_opt2_10_opt_0.qasm,0.005859375
qft_nativegates_quantinuum_qiskit_opt2_10_opt_1.qasm,0.0107421875
qft_nativegates_quantinuum_qiskit_opt2_10_opt_2.qasm,0.0341796875
qft_nativegates_quantinuum_qiskit_opt2_10_opt_3.qasm,0.0458984375
qwalk-noancilla_nativegates_ionq_qiskit_opt0_7_opt_0.qasm,0.0185546875
qwalk-noancilla_nativegates_ionq_qiskit_opt0_7_opt_1.qasm,0.0283203125
qwalk-noancilla_nativegates_ionq_qiskit_opt0_7_opt_2.qasm,0.009765625
qwalk-noancilla_nativegates_ionq_qiskit_opt0_7_opt_3.qasm,0.01171875
graphstate_indep_qiskit_3_opt_0.qasm,0.798828125
graphstate_indep_qiskit_3_opt_1.qasm,0.896484375
graphstate_indep_qiskit_3_opt_2.qasm,0.94140625
graphstate_indep_qiskit_3_opt_3.qasm,0.919921875
qaoa_indep_qiskit_8_opt_0.qasm,0.083984375
qaoa_indep_qiskit_8_opt_1.qasm,0.375
qaoa_indep_qiskit_8_opt_2.qasm,0.3955078125
qaoa_indep_qiskit_8_opt_3.qasm,0.3974609375
wstate_nativegates_quantinuum_qiskit_opt2_6_opt_0.qasm,0.357421875
wstate_nativegates_quantinuum_qiskit_opt2_6_opt_1.qasm,0.701171875
wstate_nativegates_quantinuum_qiskit_opt2_6_opt_2.qasm,0.80859375
wstate_nativegates_quantinuum_qiskit_opt2_6_opt_3.qasm,0.8125
realamprandom_nativegates_rigetti_tket_3_opt_0.qasm,0.45703125
realamprandom_nativegates_rigetti_tket_3_opt_1.qasm,0.71484375
realamprandom_nativegates_rigetti_tket_3_opt_2.qasm,0.7431640625
realamprandom_nativegates_rigetti_tket_3_opt_3.qasm,0.71875
portfoliovqe_nativegates_quantinuum_tket_9_opt_0.qasm,0.0029296875
portfoliovqe_nativegates_quantinuum_tket_9_opt_1.qasm,0.001953125
portfoliovqe_nativegates_quantinuum_tket_9_opt_2.qasm,0.0029296875
portfoliovqe_nativegates_quantinuum_tket_9_opt_3.qasm,0.005859375
grover-noancilla_nativegates_ibm_qiskit_opt3_8_opt_0.qasm,0.001953125
grover-noancilla_nativegates_ibm_qiskit_opt3_8_opt_1.qasm,0.0048828125
grover-noancilla_nativegates_ibm_qiskit_opt3_8_opt_2.qasm,0.001953125
grover-noancilla_nativegates_ibm_qiskit_opt3_8_opt_3.qasm,0.0029296875
ghz_nativegates_ionq_qiskit_opt1_8_opt_0.qasm,0.40234375
ghz_nativegates_ionq_qiskit_opt1_8_opt_1.qasm,0.7275390625
ghz_nativegates_ionq_qiskit_opt1_8_opt_2.qasm,0.794921875
ghz_nativegates_ionq_qiskit_opt1_8_opt_3.qasm,0.8154296875
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_9_opt_0.qasm,0.0126953125
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_9_opt_1.qasm,0.013671875
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_9_opt_2.qasm,0.0078125
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_9_opt_3.qasm,0.0029296875
routing_nativegates_rigetti_qiskit_opt0_2_opt_0.qasm,0.853515625
routing_nativegates_rigetti_qiskit_opt0_2_opt_1.qasm,0.87109375
routing_nativegates_rigetti_qiskit_opt0_2_opt_2.qasm,0.96484375
routing_nativegates_rigetti_qiskit_opt0_2_opt_3.qasm,0.958984375
portfolioqaoa_nativegates_ionq_qiskit_opt0_7_opt_0.qasm,0.009765625
portfolioqaoa_nativegates_ionq_qiskit_opt0_7_opt_1.qasm,0.0205078125
portfolioqaoa_nativegates_ionq_qiskit_opt0_7_opt_2.qasm,0.03125
portfolioqaoa_nativegates_ionq_qiskit_opt0_7_opt_3.qasm,0.0380859375
grover-noancilla_indep_tket_7_opt_0.qasm,0.00390625
grover-noancilla_indep_tket_7_opt_1.qasm,0.009765625
grover-noancilla_indep_tket_7_opt_2.qasm,0.0068359375
grover-noancilla_indep_tket_7_opt_3.qasm,0.0068359375
random_nativegates_rigetti_qiskit_opt0_8_opt_0.qasm,0.0107421875
random_nativegates_rigetti_qiskit_opt0_8_opt_1.qasm,0.0390625
random_nativegates_rigetti_qiskit_opt0_8_opt_2.qasm,0.060546875
random_nativegates_rigetti_qiskit_opt0_8_opt_3.qasm,0.0673828125
dj_nativegates_quantinuum_qiskit_opt3_7_opt_0.qasm,0.48046875
dj_nativegates_quantinuum_qiskit_opt3_7_opt_1.qasm,0.6533203125
dj_nativegates_quantinuum_qiskit_opt3_7_opt_2.qasm,0.7177734375
dj_nativegates_quantinuum_qiskit_opt3_7_opt_3.qasm,0.7392578125
random_indep_tket_4_opt_0.qasm,0.365234375
random_indep_tket_4_opt_1.qasm,0.5927734375
random_indep_tket_4_opt_2.qasm,0.5771484375
random_indep_tket_4_opt_3.qasm,0.6337890625
grover-noancilla_nativegates_quantinuum_tket_8_opt_0.qasm,0.001953125
grover-noancilla_nativegates_quantinuum_tket_8_opt_1.qasm,0.0048828125
grover-noancilla_nativegates_quantinuum_tket_8_opt_2.qasm,0.001953125
grover-noancilla_nativegates_quantinuum_tket_8_opt_3.qasm,0.00390625
dj_nativegates_ionq_tket_4_opt_0.qasm,0.671875
dj_nativegates_ionq_tket_4_opt_1.qasm,0.8876953125
dj_nativegates_ionq_tket_4_opt_2.qasm,0.9296875
dj_nativegates_ionq_tket_4_opt_3.qasm,0.9375
grover-v-chain_nativegates_oqc_qiskit_opt1_2_opt_0.qasm,0.953125
grover-v-chain_nativegates_oqc_qiskit_opt1_2_opt_1.qasm,0.9580078125
grover-v-chain_nativegates_oqc_qiskit_opt1_2_opt_2.qasm,0.9931640625
grover-v-chain_nativegates_oqc_qiskit_opt1_2_opt_3.qasm,0.9912109375
dj_nativegates_ionq_qiskit_opt2_5_opt_0.qasm,0.6708984375
dj_nativegates_ionq_qiskit_opt2_5_opt_1.qasm,0.81640625
dj_nativegates_ionq_qiskit_opt2_5_opt_2.qasm,0.8720703125
dj_nativegates_ionq_qiskit_opt2_5_opt_3.qasm,0.875
qftentangled_nativegates_quantinuum_qiskit_opt3_8_opt_0.qasm,0.0107421875
qftentangled_nativegates_quantinuum_qiskit_opt3_8_opt_1.qasm,0.0234375
qftentangled_nativegates_quantinuum_qiskit_opt3_8_opt_2.qasm,0.0947265625
qftentangled_nativegates_quantinuum_qiskit_opt3_8_opt_3.qasm,0.076171875
qft_nativegates_quantinuum_qiskit_opt3_6_opt_0.qasm,0.0849609375
qft_nativegates_quantinuum_qiskit_opt3_6_opt_1.qasm,0.2041015625
qft_nativegates_quantinuum_qiskit_opt3_6_opt_2.qasm,0.408203125
qft_nativegates_quantinuum_qiskit_opt3_6_opt_3.qasm,0.3828125
vqe_nativegates_quantinuum_qiskit_opt1_10_opt_0.qasm,0.091796875
vqe_nativegates_quantinuum_qiskit_opt1_10_opt_1.qasm,0.42578125
vqe_nativegates_quantinuum_qiskit_opt1_10_opt_2.qasm,0.6357421875
vqe_nativegates_quantinuum_qiskit_opt1_10_opt_3.qasm,0.6181640625
portfoliovqe_nativegates_quantinuum_tket_10_opt_0.qasm,0.0
portfoliovqe_nativegates_quantinuum_tket_10_opt_1.qasm,0.00390625
portfoliovqe_nativegates_quantinuum_tket_10_opt_2.qasm,0.0
portfoliovqe_nativegates_quantinuum_tket_10_opt_3.qasm,0.0009765625
pricingput_nativegates_quantinuum_qiskit_opt0_7_opt_0.qasm,0.013671875
pricingput_nativegates_quantinuum_qiskit_opt0_7_opt_1.qasm,0.037109375
pricingput_nativegates_quantinuum_qiskit_opt0_7_opt_2.qasm,0.0673828125
pricingput_nativegates_quantinuum_qiskit_opt0_7_opt_3.qasm,0.0634765625
portfoliovqe_indep_tket_3_opt_0.qasm,0.5615234375
portfoliovqe_indep_tket_3_opt_1.qasm,0.7412109375
portfoliovqe_indep_tket_3_opt_2.qasm,0.7705078125
portfoliovqe_indep_tket_3_opt_3.qasm,0.759765625
realamprandom_nativegates_quantinuum_tket_4_opt_0.qasm,0.154296875
realamprandom_nativegates_quantinuum_tket_4_opt_1.qasm,0.4013671875
realamprandom_nativegates_quantinuum_tket_4_opt_2.qasm,0.5166015625
realamprandom_nativegates_quantinuum_tket_4_opt_3.qasm,0.4853515625
qpeinexact_nativegates_ibm_qiskit_opt1_3_opt_0.qasm,0.6298828125
qpeinexact_nativegates_ibm_qiskit_opt1_3_opt_1.qasm,0.84765625
qpeinexact_nativegates_ibm_qiskit_opt1_3_opt_2.qasm,0.8515625
qpeinexact_nativegates_ibm_qiskit_opt1_3_opt_3.qasm,0.8935546875
portfolioqaoa_nativegates_rigetti_qiskit_opt2_10_opt_0.qasm,0.0009765625
portfolioqaoa_nativegates_rigetti_qiskit_opt2_10_opt_1.qasm,0.001953125
portfolioqaoa_nativegates_rigetti_qiskit_opt2_10_opt_2.qasm,0.0009765625
portfolioqaoa_nativegates_rigetti_qiskit_opt2_10_opt_3.qasm,0.0029296875
tsp_nativegates_ibm_qiskit_opt3_4_opt_0.qasm,0.67578125
tsp_nativegates_ibm_qiskit_opt3_4_opt_1.qasm,0.6484375
tsp_nativegates_ibm_qiskit_opt3_4_opt_2.qasm,0.7919921875
tsp_nativegates_ibm_qiskit_opt3_4_opt_3.qasm,0.7998046875
pricingput_nativegates_ibm_qiskit_opt2_7_opt_0.qasm,0.025390625
pricingput_nativegates_ibm_qiskit_opt2_7_opt_1.qasm,0.0751953125
pricingput_nativegates_ibm_qiskit_opt2_7_opt_2.qasm,0.07421875
pricingput_nativegates_ibm_qiskit_opt2_7_opt_3.qasm,0.0654296875
qftentangled_nativegates_quantinuum_qiskit_opt1_7_opt_0.qasm,0.0166015625
qftentangled_nativegates_quantinuum_qiskit_opt1_7_opt_1.qasm,0.087890625
qftentangled_nativegates_quantinuum_qiskit_opt1_7_opt_2.qasm,0.166015625
qftentangled_nativegates_quantinuum_qiskit_opt1_7_opt_3.qasm,0.1552734375
qft_nativegates_quantinuum_qiskit_opt3_10_opt_0.qasm,0.0009765625
qft_nativegates_quantinuum_qiskit_opt3_10_opt_1.qasm,0.0087890625
qft_nativegates_quantinuum_qiskit_opt3_10_opt_2.qasm,0.0400390625
qft_nativegates_quantinuum_qiskit_opt3_10_opt_3.qasm,0.0537109375
su2random_nativegates_quantinuum_qiskit_opt2_10_opt_0.qasm,0.0009765625
su2random_nativegates_quantinuum_qiskit_opt2_10_opt_1.qasm,0.001953125
su2random_nativegates_quantinuum_qiskit_opt2_10_opt_2.qasm,0.00390625
su2random_nativegates_quantinuum_qiskit_opt2_10_opt_3.qasm,0.0009765625
qwalk-noancilla_indep_tket_8_opt_0.qasm,0.0244140625
qwalk-noancilla_indep_tket_8_opt_1.qasm,0.0283203125
qwalk-noancilla_indep_tket_8_opt_2.qasm,0.037109375
qwalk-noancilla_indep_tket_8_opt_3.qasm,0.03125
vqe_nativegates_ionq_qiskit_opt3_6_opt_0.qasm,0.4033203125
vqe_nativegates_ionq_qiskit_opt3_6_opt_1.qasm,0.70703125
vqe_nativegates_ionq_qiskit_opt3_6_opt_2.qasm,0.814453125
vqe_nativegates_ionq_qiskit_opt3_6_opt_3.qasm,0.8193359375
qft_nativegates_rigetti_tket_6_opt_0.qasm,0.2685546875
qft_nativegates_rigetti_tket_6_opt_1.qasm,0.4658203125
qft_nativegates_rigetti_tket_6_opt_2.qasm,0.5048828125
qft_nativegates_rigetti_tket_6_opt_3.qasm,0.546875
grover-v-chain_nativegates_ibm_qiskit_opt0_7_opt_0.qasm,0.0068359375
grover-v-chain_nativegates_ibm_qiskit_opt0_7_opt_1.qasm,0.0087890625
grover-v-chain_nativegates_ibm_qiskit_opt0_7_opt_2.qasm,0.0048828125
grover-v-chain_nativegates_ibm_qiskit_opt0_7_opt_3.qasm,0.0068359375
qpeinexact_nativegates_quantinuum_qiskit_opt0_6_opt_0.qasm,0.0751953125
qpeinexact_nativegates_quantinuum_qiskit_opt0_6_opt_1.qasm,0.2138671875
qpeinexact_nativegates_quantinuum_qiskit_opt0_6_opt_2.qasm,0.4248046875
qpeinexact_nativegates_quantinuum_qiskit_opt0_6_opt_3.qasm,0.4462890625
realamprandom_nativegates_rigetti_qiskit_opt1_10_opt_0.qasm,0.001953125
realamprandom_nativegates_rigetti_qiskit_opt1_10_opt_1.qasm,0.00390625
realamprandom_nativegates_rigetti_qiskit_opt1_10_opt_2.qasm,0.0
realamprandom_nativegates_rigetti_qiskit_opt1_10_opt_3.qasm,0.0009765625
qpeinexact_nativegates_ibm_qiskit_opt2_8_opt_0.qasm,0.017578125
qpeinexact_nativegates_ibm_qiskit_opt2_8_opt_1.qasm,0.134765625
qpeinexact_nativegates_ibm_qiskit_opt2_8_opt_2.qasm,0.15234375
qpeinexact_nativegates_ibm_qiskit_opt2_8_opt_3.qasm,0.146484375
qwalk-noancilla_nativegates_ibm_qiskit_opt2_10_opt_0.qasm,0.005859375
qwalk-noancilla_nativegates_ibm_qiskit_opt2_10_opt_1.qasm,0.0068359375
qwalk-noancilla_nativegates_ibm_qiskit_opt2_10_opt_2.qasm,0.0078125
qwalk-noancilla_nativegates_ibm_qiskit_opt2_10_opt_3.qasm,0.013671875
graphstate_nativegates_quantinuum_qiskit_opt1_6_opt_0.qasm,0.509765625
graphstate_nativegates_quantinuum_qiskit_opt1_6_opt_1.qasm,0.724609375
graphstate_nativegates_quantinuum_qiskit_opt1_6_opt_2.qasm,0.798828125
graphstate_nativegates_quantinuum_qiskit_opt1_6_opt_3.qasm,0.76953125
ghz_nativegates_ibm_qiskit_opt3_8_opt_0.qasm,0.4736328125
ghz_nativegates_ibm_qiskit_opt3_8_opt_1.qasm,0.8115234375
ghz_nativegates_ibm_qiskit_opt3_8_opt_2.qasm,0.8349609375
ghz_nativegates_ibm_qiskit_opt3_8_opt_3.qasm,0.833984375
dj_nativegates_quantinuum_qiskit_opt2_9_opt_0.qasm,0.2236328125
dj_nativegates_quantinuum_qiskit_opt2_9_opt_1.qasm,0.556640625
dj_nativegates_quantinuum_qiskit_opt2_9_opt_2.qasm,0.685546875
dj_nativegates_quantinuum_qiskit_opt2_9_opt_3.qasm,0.6640625
ae_nativegates_quantinuum_qiskit_opt1_9_opt_0.qasm,0.005859375
ae_nativegates_quantinuum_qiskit_opt1_9_opt_1.qasm,0.0341796875
ae_nativegates_quantinuum_qiskit_opt1_9_opt_2.qasm,0.095703125
ae_nativegates_quantinuum_qiskit_opt1_9_opt_3.qasm,0.083984375
qftentangled_nativegates_ibm_qiskit_opt2_4_opt_0.qasm,0.400390625
qftentangled_nativegates_ibm_qiskit_opt2_4_opt_1.qasm,0.591796875
qftentangled_nativegates_ibm_qiskit_opt2_4_opt_2.qasm,0.609375
qftentangled_nativegates_ibm_qiskit_opt2_4_opt_3.qasm,0.6083984375
vqe_nativegates_ibm_qiskit_opt1_5_opt_0.qasm,0.6884765625
vqe_nativegates_ibm_qiskit_opt1_5_opt_1.qasm,0.8857421875
vqe_nativegates_ibm_qiskit_opt1_5_opt_2.qasm,0.87890625
vqe_nativegates_ibm_qiskit_opt1_5_opt_3.qasm,0.88671875
twolocalrandom_nativegates_rigetti_qiskit_opt2_3_opt_0.qasm,0.521484375
twolocalrandom_nativegates_rigetti_qiskit_opt2_3_opt_1.qasm,0.7236328125
twolocalrandom_nativegates_rigetti_qiskit_opt2_3_opt_2.qasm,0.744140625
twolocalrandom_nativegates_rigetti_qiskit_opt2_3_opt_3.qasm,0.7236328125
pricingcall_nativegates_quantinuum_qiskit_opt1_5_opt_0.qasm,0.08203125
pricingcall_nativegates_quantinuum_qiskit_opt1_5_opt_1.qasm,0.2060546875
pricingcall_nativegates_quantinuum_qiskit_opt1_5_opt_2.qasm,0.3994140625
pricingcall_nativegates_quantinuum_qiskit_opt1_5_opt_3.qasm,0.404296875
ae_nativegates_quantinuum_tket_7_opt_0.qasm,0.0400390625
ae_nativegates_quantinuum_tket_7_opt_1.qasm,0.2314453125
ae_nativegates_quantinuum_tket_7_opt_2.qasm,0.291015625
ae_nativegates_quantinuum_tket_7_opt_3.qasm,0.28515625
portfoliovqe_nativegates_quantinuum_qiskit_opt1_3_opt_0.qasm,0.51171875
portfoliovqe_nativegates_quantinuum_qiskit_opt1_3_opt_1.qasm,0.7041015625
portfoliovqe_nativegates_quantinuum_qiskit_opt1_3_opt_2.qasm,0.78515625
portfoliovqe_nativegates_quantinuum_qiskit_opt1_3_opt_3.qasm,0.798828125
realamprandom_nativegates_rigetti_tket_10_opt_0.qasm,0.0009765625
realamprandom_nativegates_rigetti_tket_10_opt_1.qasm,0.0009765625
realamprandom_nativegates_rigetti_tket_10_opt_2.qasm,0.0
realamprandom_nativegates_rigetti_tket_10_opt_3.qasm,0.0009765625
graphstate_nativegates_ibm_qiskit_opt3_8_opt_0.qasm,0.3125
graphstate_nativegates_ibm_qiskit_opt3_8_opt_1.qasm,0.61328125
graphstate_nativegates_ibm_qiskit_opt3_8_opt_2.qasm,0.6669921875
graphstate_nativegates_ibm_qiskit_opt3_8_opt_3.qasm,0.60546875
su2random_nativegates_rigetti_qiskit_opt2_6_opt_0.qasm,0.0380859375
su2random_nativegates_rigetti_qiskit_opt2_6_opt_1.qasm,0.0908203125
su2random_nativegates_rigetti_qiskit_opt2_6_opt_2.qasm,0.09375
su2random_nativegates_rigetti_qiskit_opt2_6_opt_3.qasm,0.109375
qnn_nativegates_quantinuum_qiskit_opt1_10_opt_0.qasm,0.0009765625
qnn_nativegates_quantinuum_qiskit_opt1_10_opt_1.qasm,0.001953125
qnn_nativegates_quantinuum_qiskit_opt1_10_opt_2.qasm,0.00390625
qnn_nativegates_quantinuum_qiskit_opt1_10_opt_3.qasm,0.0078125
qft_nativegates_ibm_qiskit_opt0_3_opt_0.qasm,0.7275390625
qft_nativegates_ibm_qiskit_opt0_3_opt_1.qasm,0.861328125
qft_nativegates_ibm_qiskit_opt0_3_opt_2.qasm,0.884765625
qft_nativegates_ibm_qiskit_opt0_3_opt_3.qasm,0.8779296875
qftentangled_nativegates_ibm_qiskit_opt3_5_opt_0.qasm,0.24609375
qftentangled_nativegates_ibm_qiskit_opt3_5_opt_1.qasm,0.4580078125
qftentangled_nativegates_ibm_qiskit_opt3_5_opt_2.qasm,0.4638671875
qftentangled_nativegates_ibm_qiskit_opt3_5_opt_3.qasm,0.44140625
wstate_indep_tket_7_opt_0.qasm,0.4072265625
wstate_indep_tket_7_opt_1.qasm,0.7705078125
wstate_indep_tket_7_opt_2.qasm,0.7705078125
wstate_indep_tket_7_opt_3.qasm,0.798828125
portfolioqaoa_nativegates_ibm_qiskit_opt2_7_opt_0.qasm,0.0087890625
portfolioqaoa_nativegates_ibm_qiskit_opt2_7_opt_1.qasm,0.0185546875
portfolioqaoa_nativegates_ibm_qiskit_opt2_7_opt_2.qasm,0.021484375
portfolioqaoa_nativegates_ibm_qiskit_opt2_7_opt_3.qasm,0.021484375
ghz_nativegates_rigetti_qiskit_opt0_8_opt_0.qasm,0.3994140625
ghz_nativegates_rigetti_qiskit_opt0_8_opt_1.qasm,0.8359375
ghz_nativegates_rigetti_qiskit_opt0_8_opt_2.qasm,0.802734375
ghz_nativegates_rigetti_qiskit_opt0_8_opt_3.qasm,0.80078125
qaoa_indep_tket_8_opt_0.qasm,0.111328125
qaoa_indep_tket_8_opt_1.qasm,0.4072265625
qaoa_indep_tket_8_opt_2.qasm,0.4326171875
qaoa_indep_tket_8_opt_3.qasm,0.41015625
qpeinexact_nativegates_quantinuum_qiskit_opt1_6_opt_0.qasm,0.0849609375
qpeinexact_nativegates_quantinuum_qiskit_opt1_6_opt_1.qasm,0.1904296875
qpeinexact_nativegates_quantinuum_qiskit_opt1_6_opt_2.qasm,0.4345703125
qpeinexact_nativegates_quantinuum_qiskit_opt1_6_opt_3.qasm,0.392578125
dj_nativegates_quantinuum_tket_8_opt_0.qasm,0.4150390625
dj_nativegates_quantinuum_tket_8_opt_1.qasm,0.6240234375
dj_nativegates_quantinuum_tket_8_opt_2.qasm,0.7431640625
dj_nativegates_quantinuum_tket_8_opt_3.qasm,0.673828125
graphstate_nativegates_ibm_qiskit_opt0_3_opt_0.qasm,0.7802734375
graphstate_nativegates_ibm_qiskit_opt0_3_opt_1.qasm,0.89453125
graphstate_nativegates_ibm_qiskit_opt0_3_opt_2.qasm,0.9208984375
graphstate_nativegates_ibm_qiskit_opt0_3_opt_3.qasm,0.9130859375
qpeinexact_nativegates_ibm_tket_3_opt_0.qasm,0.6826171875
qpeinexact_nativegates_ibm_tket_3_opt_1.qasm,0.865234375
qpeinexact_nativegates_ibm_tket_3_opt_2.qasm,0.875
qpeinexact_nativegates_ibm_tket_3_opt_3.qasm,0.845703125
qft_nativegates_ionq_qiskit_opt3_9_opt_0.qasm,0.00390625
qft_nativegates_ionq_qiskit_opt3_9_opt_1.qasm,0.0283203125
qft_nativegates_ionq_qiskit_opt3_9_opt_2.qasm,0.091796875
qft_nativegates_ionq_qiskit_opt3_9_opt_3.qasm,0.1162109375
qpeinexact_nativegates_ionq_tket_7_opt_0.qasm,0.03125
qpeinexact_nativegates_ionq_tket_7_opt_1.qasm,0.197265625
qpeinexact_nativegates_ionq_tket_7_opt_2.qasm,0.3583984375
qpeinexact_nativegates_ionq_tket_7_opt_3.qasm,0.35546875
qnn_indep_tket_6_opt_0.qasm,0.0693359375
qnn_indep_tket_6_opt_1.qasm,0.1875
qnn_indep_tket_6_opt_2.qasm,0.205078125
qnn_indep_tket_6_opt_3.qasm,0.193359375
graphstate_nativegates_ionq_qiskit_opt1_4_opt_0.qasm,0.630859375
graphstate_nativegates_ionq_qiskit_opt1_4_opt_1.qasm,0.8310546875
graphstate_nativegates_ionq_qiskit_opt1_4_opt_2.qasm,0.8740234375
graphstate_nativegates_ionq_qiskit_opt1_4_opt_3.qasm,0.861328125
dj_nativegates_ionq_qiskit_opt3_7_opt_0.qasm,0.4033203125
dj_nativegates_ionq_qiskit_opt3_7_opt_1.qasm,0.6591796875
dj_nativegates_ionq_qiskit_opt3_7_opt_2.qasm,0.7998046875
dj_nativegates_ionq_qiskit_opt3_7_opt_3.qasm,0.7578125
graphstate_nativegates_ionq_qiskit_opt2_5_opt_0.qasm,0.6240234375
graphstate_nativegates_ionq_qiskit_opt2_5_opt_1.qasm,0.76953125
graphstate_nativegates_ionq_qiskit_opt2_5_opt_2.qasm,0.826171875
graphstate_nativegates_ionq_qiskit_opt2_5_opt_3.qasm,0.818359375
twolocalrandom_nativegates_quantinuum_qiskit_opt3_4_opt_0.qasm,0.16015625
twolocalrandom_nativegates_quantinuum_qiskit_opt3_4_opt_1.qasm,0.376953125
twolocalrandom_nativegates_quantinuum_qiskit_opt3_4_opt_2.qasm,0.509765625
twolocalrandom_nativegates_quantinuum_qiskit_opt3_4_opt_3.qasm,0.4951171875
grover-noancilla_indep_qiskit_7_opt_0.qasm,0.0068359375
grover-noancilla_indep_qiskit_7_opt_1.qasm,0.0107421875
grover-noancilla_indep_qiskit_7_opt_2.qasm,0.0048828125
grover-noancilla_indep_qiskit_7_opt_3.qasm,0.005859375
qftentangled_nativegates_rigetti_tket_8_opt_0.qasm,0.0166015625
qftentangled_nativegates_rigetti_tket_8_opt_1.qasm,0.1201171875
qftentangled_nativegates_rigetti_tket_8_opt_2.qasm,0.14453125
qftentangled_nativegates_rigetti_tket_8_opt_3.qasm,0.130859375
qpeexact_nativegates_ibm_qiskit_opt1_5_opt_0.qasm,0.3408203125
qpeexact_nativegates_ibm_qiskit_opt1_5_opt_1.qasm,0.5458984375
qpeexact_nativegates_ibm_qiskit_opt1_5_opt_2.qasm,0.5009765625
qpeexact_nativegates_ibm_qiskit_opt1_5_opt_3.qasm,0.5380859375
twolocalrandom_nativegates_ionq_qiskit_opt0_8_opt_0.qasm,0.005859375
twolocalrandom_nativegates_ionq_qiskit_opt0_8_opt_1.qasm,0.001953125
twolocalrandom_nativegates_ionq_qiskit_opt0_8_opt_2.qasm,0.01171875
twolocalrandom_nativegates_ionq_qiskit_opt0_8_opt_3.qasm,0.021484375
